timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
4035.00;295.53;flow_0.31;:cluster_29217317_5960176652_5960176653_5960176654_5960176655_5960176656_5960176657_5960176658_5960176659_7_0;16.77;0.00;4.27;vehDist14;13.419293;52.501298
4035.00;295.62;flow_0.32;-195337820#1_0;13.79;0.00;0.75;vehDist37;13.425014;52.499717
4035.00;293.23;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;54.48;0.00;2.30;vehDist21;13.426718;52.499280
4036.00;295.53;flow_0.31;:cluster_29217317_5960176652_5960176653_5960176654_5960176655_5960176656_5960176657_5960176658_5960176659_7_0;21.50;0.00;4.73;vehDist14;13.419229;52.501315
4036.00;295.62;flow_0.32;-195337820#1_0;14.50;0.00;0.70;vehDist37;13.425005;52.499720
4036.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;56.73;0.00;2.25;vehDist21;13.426688;52.499287
4037.00;295.53;flow_0.31;:cluster_29217317_5960176652_5960176653_5960176654_5960176655_5960176656_5960176657_5960176658_5960176659_7_0;26.76;0.00;5.26;vehDist14;13.419158;52.501335
4037.00;295.62;flow_0.32;-195337820#1_0;15.15;0.00;0.65;vehDist37;13.424996;52.499723
4037.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;58.94;0.00;2.20;vehDist21;13.426657;52.499294
4038.00;295.53;flow_0.31;:cluster_29217317_5960176652_5960176653_5960176654_5960176655_5960176656_5960176657_5960176658_5960176659_7_0;32.54;0.00;5.78;vehDist14;13.419081;52.501356
4038.00;295.62;flow_0.32;-195337820#1_0;17.29;0.00;2.14;vehDist37;13.424967;52.499730
4038.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;61.09;0.00;2.15;vehDist21;13.426628;52.499301
4039.00;295.59;flow_0.31;-4686498#0_0;5.97;0.00;6.54;vehDist14;13.418993;52.501380
4039.00;295.64;flow_0.32;:5352674824_0_0;1.53;0.00;3.45;vehDist37;13.424921;52.499743
4039.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;63.20;0.00;2.10;vehDist21;13.426599;52.499308
4040.00;295.58;flow_0.31;-4686498#0_0;13.32;0.00;7.35;vehDist14;13.418895;52.501408
4040.00;295.65;flow_0.32;-195337820#0_0;0.88;0.00;4.35;vehDist37;13.424863;52.499759
4040.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;65.25;0.00;2.05;vehDist21;13.426571;52.499315
4041.00;295.58;flow_0.31;-4686498#0_0;20.83;0.00;7.51;vehDist14;13.418794;52.501435
4041.00;295.65;flow_0.32;-195337820#0_0;6.05;0.00;5.17;vehDist37;13.424793;52.499779
4041.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;67.25;0.00;2.00;vehDist21;13.426543;52.499322
4042.00;295.58;flow_0.31;-4686498#0_0;28.64;0.00;7.82;vehDist14;13.418689;52.501464
4042.00;295.65;flow_0.32;-195337820#0_0;12.34;0.00;6.29;vehDist37;13.424709;52.499802
4042.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;69.21;0.00;1.95;vehDist21;13.426517;52.499328
4043.00;295.58;flow_0.31;-4686498#0_0;36.44;0.00;7.80;vehDist14;13.418584;52.501493
4043.00;295.65;flow_0.32;-195337820#0_0;19.95;0.00;7.61;vehDist37;13.424607;52.499830
4043.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;71.11;0.00;1.90;vehDist21;13.426491;52.499335
4044.00;295.58;flow_0.31;-4686498#0_0;44.19;0.00;7.75;vehDist14;13.418480;52.501522
4044.00;295.65;flow_0.32;-195337820#0_0;27.52;0.00;7.58;vehDist37;13.424505;52.499858
4044.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;72.97;0.00;1.85;vehDist21;13.426465;52.499341
4045.00;295.58;flow_0.31;-4686498#0_0;51.88;0.00;7.70;vehDist14;13.418377;52.501550
4045.00;295.65;flow_0.32;-195337820#0_0;35.16;0.00;7.64;vehDist37;13.424403;52.499887
4045.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;74.77;0.00;1.80;vehDist21;13.426441;52.499347
4046.00;295.58;flow_0.31;-4686498#0_0;59.53;0.00;7.65;vehDist14;13.418274;52.501579
4046.00;295.65;flow_0.32;-195337820#0_0;43.17;0.00;8.01;vehDist37;13.424295;52.499916
4046.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;76.53;0.00;1.75;vehDist21;13.426416;52.499353
4047.00;295.58;flow_0.31;-4686498#0_0;67.23;0.00;7.70;vehDist14;13.418171;52.501607
4047.00;295.65;flow_0.32;-195337820#0_0;51.14;0.00;7.96;vehDist37;13.424188;52.499946
4047.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;78.23;0.00;1.70;vehDist21;13.426393;52.499358
4048.00;295.58;flow_0.31;-4686498#0_0;74.87;0.00;7.65;vehDist14;13.418068;52.501636
4048.00;295.65;flow_0.32;-195337820#0_0;59.05;0.00;7.91;vehDist37;13.424082;52.499975
4048.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;79.89;0.00;1.66;vehDist21;13.426370;52.499364
4049.00;295.58;flow_0.31;-4686498#0_0;82.50;0.00;7.63;vehDist14;13.417966;52.501664
4049.00;295.65;flow_0.32;-195337820#0_0;67.14;0.00;8.08;vehDist37;13.423974;52.500005
4049.00;292.85;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;81.50;0.00;1.61;vehDist21;13.426348;52.499369
4050.00;295.58;flow_0.31;-4686498#0_0;87.21;0.00;4.71;vehDist14;13.417903;52.501681
4050.00;295.65;flow_0.32;-195337820#0_0;75.27;0.00;8.14;vehDist37;13.423865;52.500036
4050.00;292.81;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;83.06;0.00;1.56;vehDist21;13.426327;52.499374
4051.00;295.58;flow_0.31;-4686498#0_0;91.86;0.00;4.66;vehDist14;13.417840;52.501698
4051.00;295.65;flow_0.32;-195337820#0_0;83.36;0.00;8.09;vehDist37;13.423756;52.500066
4051.00;292.79;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;84.57;0.00;1.51;vehDist21;13.426306;52.499379
4052.00;295.58;flow_0.31;-4686498#0_0;96.47;0.00;4.61;vehDist14;13.417778;52.501716
4052.00;295.65;flow_0.32;-195337820#0_0;91.39;0.00;8.04;vehDist37;13.423648;52.500096
4052.00;292.79;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;86.02;0.00;1.46;vehDist21;13.426286;52.499384
4053.00;295.58;flow_0.31;-4686498#0_0;101.03;0.00;4.56;vehDist14;13.417717;52.501732
4053.00;295.62;flow_0.32;:88071064_1_0;6.02;0.00;7.99;vehDist37;13.423541;52.500125
4053.00;292.79;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;87.43;0.00;1.41;vehDist21;13.426267;52.499389
4054.00;295.58;flow_0.31;-4686498#0_0;105.54;0.00;4.51;vehDist14;13.417657;52.501749
4054.00;295.66;flow_0.32;-66514458#5_0;5.83;0.00;7.94;vehDist37;13.423435;52.500155
4054.00;292.79;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;88.79;0.00;1.36;vehDist21;13.426249;52.499393
4055.00;295.58;flow_0.31;-4686498#0_0;110.00;0.00;4.46;vehDist14;13.417597;52.501766
4055.00;295.66;flow_0.32;-66514458#5_0;13.72;0.00;7.89;vehDist37;13.423329;52.500184
4055.00;292.79;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;90.10;0.00;1.31;vehDist21;13.426231;52.499397
4056.00;295.58;flow_0.31;-4686498#0_0;114.40;0.00;4.41;vehDist14;13.417538;52.501782
4056.00;295.64;flow_0.32;:cluster_29276745_6171369114_6171369115_6171369116_6171369117_6171369118_6171369119_6171369120_6171369121_7_0;1.77;0.00;7.84;vehDist37;13.423224;52.500213
4056.00;292.79;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;91.36;0.00;1.26;vehDist21;13.426213;52.499401
4057.00;295.58;flow_0.31;-4686498#0_0;118.76;0.00;4.36;vehDist14;13.417479;52.501798
4057.00;295.64;flow_0.32;:cluster_29276745_6171369114_6171369115_6171369116_6171369117_6171369118_6171369119_6171369120_6171369121_7_0;9.55;0.00;7.79;vehDist37;13.423120;52.500242
