timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
125.00;280.47;flow_0.1;482223508#0_0;15.25;0.00;4.49;vehDist87;13.331079;52.527234
126.00;10.42;flow_0.0;-29400740#5_0;117.25;0.00;2.75;vehDist74;13.331173;52.530120
126.00;280.47;flow_0.1;482223508#0_0;19.73;0.00;4.48;vehDist87;13.331014;52.527241
127.00;10.42;flow_0.0;-29400740#5_0;119.95;0.00;2.70;vehDist74;13.331179;52.530144
127.00;280.47;flow_0.1;482223508#0_0;24.17;0.00;4.43;vehDist87;13.330949;52.527247
128.00;10.42;flow_0.0;-29400740#5_0;122.60;0.00;2.65;vehDist74;13.331185;52.530167
128.00;280.47;flow_0.1;482223508#0_0;29.04;0.00;4.87;vehDist87;13.330878;52.527254
129.00;10.42;flow_0.0;-29400740#5_0;125.20;0.00;2.60;vehDist74;13.331191;52.530190
129.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;2.54;vehDist87;13.330841;52.527258
130.00;10.42;flow_0.0;-29400740#5_0;127.75;0.00;2.55;vehDist74;13.331197;52.530213
130.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
131.00;10.42;flow_0.0;-29400740#5_0;130.24;0.00;2.50;vehDist74;13.331203;52.530235
131.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
132.00;10.42;flow_0.0;-29400740#5_0;132.69;0.00;2.45;vehDist74;13.331209;52.530257
132.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
133.00;10.42;flow_0.0;-29400740#5_0;135.09;0.00;2.40;vehDist74;13.331214;52.530278
133.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
134.00;10.42;flow_0.0;-29400740#5_0;137.44;0.00;2.35;vehDist74;13.331220;52.530299
134.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
135.00;10.42;flow_0.0;-29400740#5_0;139.74;0.00;2.30;vehDist74;13.331225;52.530319
135.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
136.00;10.42;flow_0.0;-29400740#5_0;141.99;0.00;2.25;vehDist74;13.331230;52.530339
136.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
137.00;10.42;flow_0.0;-29400740#5_0;144.19;0.00;2.20;vehDist74;13.331236;52.530359
137.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
138.00;10.42;flow_0.0;-29400740#5_0;146.34;0.00;2.15;vehDist74;13.331241;52.530378
138.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
139.00;10.42;flow_0.0;-29400740#5_0;148.44;0.00;2.10;vehDist74;13.331245;52.530397
139.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
140.00;10.42;flow_0.0;-29400740#5_0;150.49;0.00;2.05;vehDist74;13.331250;52.530415
140.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
141.00;10.42;flow_0.0;-29400740#5_0;152.49;0.00;2.00;vehDist74;13.331255;52.530433
141.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
142.00;10.42;flow_0.0;-29400740#5_0;154.44;0.00;1.95;vehDist74;13.331259;52.530450
142.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
143.00;10.42;flow_0.0;-29400740#5_0;156.34;0.00;1.90;vehDist74;13.331264;52.530467
143.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
144.00;10.42;flow_0.0;-29400740#5_0;158.19;0.00;1.85;vehDist74;13.331268;52.530483
144.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
145.00;10.42;flow_0.0;-29400740#5_0;159.99;0.00;1.80;vehDist74;13.331272;52.530499
145.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
146.00;10.42;flow_0.0;-29400740#5_0;161.74;0.00;1.75;vehDist74;13.331276;52.530515
146.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
147.00;10.42;flow_0.0;-29400740#5_0;163.43;0.00;1.70;vehDist74;13.331280;52.530530
147.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
148.00;10.42;flow_0.0;-29400740#5_0;165.08;0.00;1.65;vehDist74;13.331284;52.530544
148.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
149.00;10.42;flow_0.0;-29400740#5_0;166.68;0.00;1.60;vehDist74;13.331288;52.530559
149.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
150.00;10.42;flow_0.0;-29400740#5_0;168.23;0.00;1.55;vehDist74;13.331292;52.530572
150.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
151.00;10.42;flow_0.0;-29400740#5_0;169.73;0.00;1.50;vehDist74;13.331295;52.530586
151.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
152.00;10.42;flow_0.0;-29400740#5_0;171.18;0.00;1.45;vehDist74;13.331298;52.530598
152.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
153.00;10.42;flow_0.0;-29400740#5_0;172.58;0.00;1.40;vehDist74;13.331302;52.530611
153.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
154.00;10.42;flow_0.0;-29400740#5_0;173.93;0.00;1.35;vehDist74;13.331305;52.530623
154.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
155.00;10.42;flow_0.0;-29400740#5_0;175.23;0.00;1.30;vehDist74;13.331308;52.530634
155.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
156.00;10.42;flow_0.0;-29400740#5_0;176.55;0.00;1.32;vehDist74;13.331311;52.530646
156.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
157.00;10.42;flow_0.0;-29400740#5_0;177.84;0.00;1.29;vehDist74;13.331314;52.530658
157.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
158.00;10.42;flow_0.0;-29400740#5_0;179.08;0.00;1.24;vehDist74;13.331317;52.530669
158.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
159.00;10.42;flow_0.0;-29400740#5_0;180.26;0.00;1.19;vehDist74;13.331320;52.530679
159.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
160.00;10.42;flow_0.0;-29400740#5_0;181.40;0.00;1.14;vehDist74;13.331322;52.530689
160.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
161.00;10.42;flow_0.0;-29400740#5_0;182.49;0.00;1.09;vehDist74;13.331325;52.530699
161.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
162.00;10.42;flow_0.0;-29400740#5_0;183.52;0.00;1.04;vehDist74;13.331327;52.530708
162.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
163.00;10.42;flow_0.0;-29400740#5_0;184.51;0.00;0.99;vehDist74;13.331330;52.530717
163.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
164.00;10.42;flow_0.0;-29400740#5_0;185.45;0.00;0.94;vehDist74;13.331332;52.530725
164.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
165.00;10.42;flow_0.0;-29400740#5_0;186.34;0.00;0.89;vehDist74;13.331334;52.530733
165.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
166.00;10.42;flow_0.0;-29400740#5_0;187.17;0.00;0.84;vehDist74;13.331336;52.530740
166.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
167.00;10.42;flow_0.0;-29400740#5_0;187.96;0.00;0.79;vehDist74;13.331338;52.530747
167.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
168.00;10.42;flow_0.0;-29400740#5_0;188.70;0.00;0.74;vehDist74;13.331339;52.530754
168.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
169.00;10.42;flow_0.0;-29400740#5_0;189.38;0.00;0.69;vehDist74;13.331341;52.530760
169.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
170.00;10.42;flow_0.0;-29400740#5_0;190.02;0.00;0.64;vehDist74;13.331342;52.530766
170.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
171.00;10.42;flow_0.0;-29400740#5_0;191.87;0.00;1.85;vehDist74;13.331347;52.530782
171.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
172.00;10.42;flow_0.0;:26726583_9_0;0.10;0.00;2.51;vehDist74;13.331353;52.530804
172.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
173.00;10.45;flow_0.0;:26726583_9_0;3.35;0.00;3.25;vehDist74;13.331360;52.530833
173.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
174.00;10.45;flow_0.0;:26726583_9_0;7.31;0.00;3.96;vehDist74;13.331369;52.530868
174.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
175.00;10.45;flow_0.0;:26726583_9_0;11.50;0.00;4.19;vehDist74;13.331379;52.530906
175.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
176.00;10.47;flow_0.0;-29400740#4_0;1.26;0.00;4.26;vehDist74;13.331389;52.530943
176.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
177.00;10.47;flow_0.0;-29400740#4_0;5.47;0.00;4.21;vehDist74;13.331399;52.530981
177.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
178.00;10.47;flow_0.0;-29400740#4_0;9.63;0.00;4.16;vehDist74;13.331409;52.531018
178.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
179.00;10.47;flow_0.0;-29400740#4_0;13.75;0.00;4.11;vehDist74;13.331418;52.531054
179.00;280.47;flow_0.1;482223508#0_0;31.58;0.00;0.00;vehDist87;13.330841;52.527258
180.00;10.47;flow_0.0;-29400740#4_0;17.81;0.00;4.06;vehDist74;13.331428;52.531090
180.00;280.58;flow_0.1;:cluster_26726587_26984409_29927301_5500265034_5500265035_5500265036_5500265037_5500265038_5500265039_5500265040_5500265041_5500265042_5500265043_5500265044_6_0;0.03;0.00;1.03;vehDist87;13.330826;52.527259
181.00;10.47;flow_0.0;-29400740#4_0;21.82;0.00;4.01;vehDist74;13.331437;52.531126
181.00;286.64;flow_0.1;:cluster_26726587_26984409_29927301_5500265034_5500265035_5500265036_5500265037_5500265038_5500265039_5500265040_5500265041_5500265042_5500265043_5500265044_6_0;1.85;0.00;1.82;vehDist87;13.330800;52.527263
